Id,Score,Summary,Text,FoodSafetyFlag,SemanticScore,SemanticFlagged,DebertaConfirmed,DebertaSafetyScore,DebertaCategory,FinalSafetyScore,ActionStatus,Human_Is_Hazard,Human_Category,Notes
560417,1,Possible Problem,"We purchased this food for our two year old Cockapoo as she has allergies.  After three weeks she became extremely sick, liver enzymes were five times normal range, had to be hospitalized with IV's and medicines.  There is nothing else that we can think of that she came in contact with during that time frame that would have caused this problem.  Fortunately we have excellent vets who got her back to good health again.  This is just a caution, so watch your dogs when switching foods and feeding this one.",TRUE,0.4662925,TRUE,TRUE,0.671282828,Illness,0.6713,Medium Alert (Manual Review),1,Illness ,
18738,2,did not taste good,"arrived on time, all that is well, but did not taste good! i mean it's quick, microwaveable, etc., but the taste was off and i couldn't even finish the pack of 6.",FALSE,0.479298413,TRUE,TRUE,0.540195286,Quality_Defect,0.5402,Medium Alert (Manual Review),0,Safe,
254427,3,My cat loves it.. I don't know if I do.,"Bought a pack of these since I saw them on sale at my local grocer and we were running out of his usual treats. Once I opened it, my cat came running. I'm thinking he could smell it from across the room. I gave him one and it disappeared instantly, and he looked up right away and begged for more. I gave him a few more and put it away but he would not stop begging until I gave him more. One more, that's it. I put it away again and my cat got all feisty and testy with me. He started biting my empty fingers until I gave in again!<br /><br />I don't really like how it unleashes the BEAST in my sweet cat, but I can tell he loves it. It's like a drug even! With that said, I don't think I'll buy another pack for him. He loved his old treats but it never made him go crazy. There must be some kind of MSG-equivalent in these treats that makes them beg for more. I've never seen him act so ravenous after getting a treat.",FALSE,0.398405194,TRUE,TRUE,0.531913698,Spoilage,0.4255,Safe / False Positive,0,Safe,
70002,5,Miracle dog food,"After researching a health condition that was making my puppy suffer terribly, and vet treatments were making it worse, I started feeding her this dog food and she is back to being a healthy happy playful puppy.",FALSE,0.397407949,TRUE,TRUE,0.626282692,Illness,0.0626,Safe / False Positive,0,Safe,
154358,5,Worth the Price,I love trying out different spices and salts. This salt claims to have a sort of clay taste afterwards and it really does. The price was right and the size of the bag was good also. I sometimes just take a pinch and enjoy it.,FALSE,0.403055042,TRUE,TRUE,0.612677574,Contamination,0.0613,Safe / False Positive,0,Safe,
483301,5,Top quality,"The brand sold at Whole Foods, we go through this like it's candy. I've ordered some brands that were hard or dried out or not fermented the right way, but this is perfectly tender and sweet like it's supposed to be, with that hint of garlic savory so I don't care what you put it on, it's great.<br /><br />We learned about black garlic for health reasons (anti-inflammatory) and the passion began from there because it just replaces any spice. Anytime I don't know how I want to add ""zing"" to food, I top it with black garlic for rave reviews. And it looks pretty too. Great on lasagna, or in spring rolls, for example.<br /><br />Very versatile.",FALSE,0.416947305,TRUE,TRUE,0.778545976,Contamination,0.0779,Safe / False Positive,0,Safe,
117058,5,Got Diarrhea?,"This is an edit so I was unable to change my star rating.  At first I was happy with this canned cat food until the trouble began.  It has caused severe diarrhea in both of my cats who were eating it.  Now I'm in the process of trying to get things back on track.  As anyone who has been in this situation knows, the negative impacts of the situation affect the entire household, not just the poor cats who are suffering from it.",TRUE,0.452649206,TRUE,TRUE,0.588407218,Illness,0.0588,Safe / False Positive,1,Illness ,
546076,1,Awful Awful taste...and phosphoric sick color...,"Awful Awful taste...and phosphoric sick color...<br />Awful Awful taste...and phosphoric sick color...<br />Awful Awful taste...and phosphoric sick color...<br /><br />I was totally schemed, this is not a drink. it is an acid poison.<br />Who for god sake manufacture and sale this kind of awful product.<br /><br />Don't believe it? try for your self.<br />I only show ""The king is naked""",FALSE,0.544826567,TRUE,TRUE,0.577180088,Illness,0.5772,Medium Alert (Manual Review),0,Safe,
269112,5,Very good salt.,"I've been sick since I got this salt, but I can still taste it. Very unique and strong, this pound of salt will last a LONG time!",FALSE,0.429138303,TRUE,TRUE,0.512378097,Illness,0.0512,Safe / False Positive,0,Safe,
111722,3,It works.,"I have quite the infestation of fungus gnats.  These certainly work, catching about a zillion million gnats.  Though, apparently I need to catch a gillion zillion million jillion fungus gnats.  I liked they were kinda small & cute -- but for what it is (yellow tape and a plastic stick), I think they could be a bit cheaper.",TRUE,0.404625773,TRUE,TRUE,0.585679114,Contamination,0.4685,Safe / False Positive,0,Safe,
189108,2,I really wanted to like this product,"This seemed like such a great deal in terms of price and smoke point that I already imagined myself making it my default cooking oil. Both bottles arrived on time and in good condition, but alas the oil smelled and tasted rancid. I really advise everybody to give it a taste before using in cooking. I tried it several times because I just couldn't believe I ended up with 2 liters of unusable oil. I guess it was too good to be true. The only silver lining is that customer service was amazing (as other reviews indicate), gave me a call hours after I posted my feedback, and eventually refunded the purchase. This is the only reason why I did not give the product 1 star.",TRUE,0.412016928,TRUE,TRUE,0.650660336,Spoilage,0.6507,Medium Alert (Manual Review),1,Spoilage,
65637,5,a taste of home,"It smells like tea, that's the first thing. As soon as you open the box, it permeates your breathing passages. A really nice touch is the serrated lid so that you can tear off the lid and the side top flaps to get a nice container that fits perfectly in the kitchen drawer under the counter where my kettle is. But the main thing is that you get a decent cuppa, not some ""titty"" tea - as they would say in old England!<a href=""http://www.amazon.com/gp/product/B001EQ5Q3U"">Tetley British Blend Premium Black, 80-Count Tea Bags (Pack of 6)</a>",TRUE,0.399989396,TRUE,TRUE,0.573478103,Contamination,0.0573,Safe / False Positive,0,Safe,
555813,1,If I could I would give it a negative billion stars...,"The food was rotten/old. Not sure if that's amazons fault but thank god they gave me a refund. It smelled absolutely horrible. I tried to give her a can, or let her 'sniff' it, that looked and smelled normal and she looked at me like I was crazy. I would say almost clawed my eyeball out. I would've never let her actually eat it but I heard cats can smell CRAP food. Maybe I was just unlucky but based on that I'm never purchasing this crap again.",TRUE,0.439695954,TRUE,TRUE,0.92492187,Spoilage,0.9249,High Alert (Action Required),1,Spoilage,
19414,2,sesame seeds,was disappointed in the quality.  The product smelled stale and the taste was not up Sun Luck quality.,TRUE,0.526333809,TRUE,TRUE,0.929404616,Spoilage,0.9294,High Alert (Action Required),0,Safe,
125008,5,They remind me of the neighborhood candy store,"After eating a handful of these and remembering what it was like to be eight years old, I read the ingredients list on the box:<br /><br />- Yummy sugary things<br />- Weird styrofoamy stuff that melts in your mouth<br />- Memories of a simpler time<br /><br />Not only are they tasty and addictive and packed with nostalgia, but it's a lot of fun to feed satellite wafers to people who have never seen them before.  They start out completely unconvinced that the weird styrofoamy stuff is edible, and they want to rip it open to get to the stuff inside.  After a few rounds of convincing, the braver ones go for it.<br /><br />You can now easily tell the cool kids from the fuddy duddies-- the cool ones take another, and the boring ones scrunch up their faces in that way that your mother always warned you about.  Walk away from them, secretly hoping their faces will freeze that way.  The face-scrunchers mean more satellite wafers for you.  Yay!",FALSE,0.399910301,TRUE,TRUE,0.633565426,Contamination,0.0634,Safe / False Positive,0,Safe,
81732,1,"Vita Coco 100% Pure Coconut Water, 34-Ounce Boxes (Pack of 6)",this product tasted rancid it seem like a lower in product was able to camouflage with Hawaiian Punch and lots of ice. I do not believe I'll ever ordered again was very disappointed. Expected better quality for the price found it Fred Meyers cheaper and fresher.,TRUE,0.39094466,TRUE,TRUE,0.709208488,Spoilage,0.7092,Medium Alert (Manual Review),1,Spoilage,
294686,5,Wonderful Meat Broth Alternative,"This is a flavorful, all natural alternative to many other broths that have all sorts of odd ingredients listed. Great for people on special diets!",FALSE,0.414592981,TRUE,TRUE,0.729792774,Contamination,0.073,Safe / False Positive,0,Safe,
287505,1,Bad taste,"This product is sweetened with Splenda, and tastes very artificial. Maybe if you like diet soda you will like this, but the 3 people that sampled it did not.",FALSE,0.398807883,TRUE,TRUE,0.580401719,Contamination,0.5804,Medium Alert (Manual Review),0,Safe,
449990,5,Amazing!,"It came a day early and tasted just like the brand stuff! Now I can make it exactly how I like it, even if that means a little watered down!",FALSE,0.47488144,TRUE,TRUE,0.569440544,Contamination,0.0569,Safe / False Positive,0,Safe,
343447,5,Amazing (and gross!),"These traps are simply amazing - they take a few days to kick in, but they fill up quickly after that. I've had at least a hundred flies caught in a week, and it makes you think ""where did they all come from?"" (we live in a suburban area)<br /><br />YES, it does stink - the dead flies start to decompose, obviously, after a few days. While you *can* empty and re-use, I just throw it out with the garbage and use a new trap. For this reason, best put them someplace where you don't pass often (or eat close to!). This will also attract flies in the local area, so you'll see a lot of activity near the trap.<br /><br />It takes a few weeks of use to clear our the fly population, so buy more than one. I guess the lifespan of a common fly is about 2 weeks.<br /><br />Definitely worth getting - I try to buy a few at a time and use proactively.",FALSE,0.396624029,TRUE,TRUE,0.815646827,Contamination,0.0816,Safe / False Positive,0,Safe,
298792,1,Taste has changed...,"I have been a huge fan of this brand of cereal enjoying it for over 3 years.  However, just recently, the taste has changed dramatically.  It tastes like wood now and sometimes, I can taste some pesticide.  I called Amazon to return all 12 boxes, and they immediately replaced them without any hassle.  However, once I got the new boxes and opened them, it tasted the same, quite awful.  I called Food For Life and let them know about the taste change and a lady said that she would bring it to the manufacturers attention.  I also have a twin brother in California who also said the taste has changed.  Then, I went to Whole Food Market to see if the same problem was occuring with the cereal in the store.  And sure enough, it tastes awful.<br /><br />I hope they change the taste back to how it was.  Unfortunately, due to the change in the taste, I will not be buying this cereal anymore and warn all other buyers to stay away from the GoldenFlax due to its sour and bitter and woodlike taste.  I am on the search for a new cereal.  Also, I noticed the packaging insert is different.  Usually, it is a frosted plastic bag that has the cereal in it.  Now, it is a clear like plastic bag.  I wonder if the new packagaing has changed the taste.<br /><br />Thanks",FALSE,0.43461135,TRUE,TRUE,0.759402454,Contamination,0.7594,Medium Alert (Manual Review),1,Contamination,
78501,5,SO GOOD,Just like the granny smith kind but with a light dusting of sour powder. Ate the whole box of 12 in approx. 3 days. PLEASE BRING THIS ITEM BACK!!,FALSE,0.442828685,TRUE,TRUE,0.539438725,Contamination,0.0539,Safe / False Positive,0,Safe,
454803,5,Wonderful!!!!!!!!!!,This product tastes the same as regular & has made it to the tops of my daughters GF list! great stuff!,FALSE,0.447651207,TRUE,TRUE,0.504432321,Contamination,0.0504,Safe / False Positive,0,Safe,
412310,3,Tastes great - smells like leather!!!,"Flavor is a rich berry flavor - smell is uncanny, maybe that is why it was on sale.  true story - this weekend we were traveling with 5 people in a mid-sized car. someone in the back opened one of these pop's and the front passanger saw a mill in the distance and said - that must be a leather factory...he had no idea the person in the back opened the pop...what a laugh we all had.  these do smell like leather!!!  would I recommend...if your nasal passages are clogged - and your taste buds are still functioning, these are great.  our 3 year old likes them regardless of its aroma!!!",FALSE,0.461172581,TRUE,TRUE,0.572739899,Contamination,0.4582,Safe / False Positive,0,Safe,
340359,4,Great Taste,"I am always looking for something to take to the office to have for lunch.  I enjoy items that are different and have flavor.  This item was a pleasant surprise.  There was just enough Citrus flavor and spice to make this simple dish a nice treat for lunch.  I do wish the ingredients were listed before purchasing.  I am a vegetarian, preferring to be vegan.  This item does contain milk.  If you are a Vegan, then this item is one to overlook.  I do recommend adding a little brocolli, carrots, peas, or pea pods with this dish.",FALSE,0.393442988,TRUE,TRUE,0.572024226,Contamination,0.0572,Safe / False Positive,0,Safe,
162407,1,problems with recent batch,"My first can of Happybellies oatmeal was cream-colored and odorless, my second can was greenish-brown and smelled rancid (I immediately threw it out), and the third can was also greenish-brown in color but smelled a little less rancid.  Serious quality issues considering the high price and brand image.  I don't recommend this oatmeal until they acknowledge and resolve this issue.",TRUE,0.401065111,TRUE,TRUE,0.709896743,Spoilage,0.7099,Medium Alert (Manual Review),1,Spoilage,
127265,1,Bleh,"It smells rancid.  It tastes like rancid granulated sugar.  It's too sweet, the texture is bad, and it has zero flavor.  It looks absolutely nothing like what's on the box.  I tried one kernel and spit it out, couldn't even swallow it.  I'm very mad I wasted my money on this product.",TRUE,0.596963584,TRUE,TRUE,0.5803985,Spoilage,0.5804,Medium Alert (Manual Review),1,Spoilage,
503250,1,Pond water would taste better..,"Stale, tastless crap. Dont bother. The hassle to return is riduclous, you have to pay and it has to be thrown out anyway, Why put customer thru all this for cheap little item.",TRUE,0.405478656,TRUE,TRUE,0.719450116,Spoilage,0.7195,Medium Alert (Manual Review),1,Spoilage,
329070,3,"Not my favorite, but it came in second","My hair dresser's salon bought a Keurig Machine, so I have been able to sample a variety of K-Cups. K-cups are about 10 times more expensive than a regularly brewed cup of coffee so I have never considered buying one for myself, but having a Keurig Machine at a hair salon makes sense! People have a variety of tastes and K-Cups can provide a nice variety and freshly made one at that.<br /><br />The salon has a nice variety of K-cups: Folders, Wolfgang Puck, Timothy's, and Green Mountain (that owns Keurig).<br /><br />Everyone's taste vary, but here is my assessment of the ones that I have tried so far. Wolfgang Puck was my second favorite. So far, I like Folgers the best.<br /><br />FOLGERS GOURMET<br />SELECTIONS LIVELY COLOMBIAN<br />Price per cup: 69 cents (package of 36 for $25)<br />Earthy flavor, fruity and nutty flavors come through.<br /><br />WOLFGANG PUCK CHEFS RESERVE COLOMBIAN DARK ROAST<br />Price per cup: 69 cents (package of 48 for $32.98)<br />A dark roast with caramel and earthy notes, slight burnt<br />and papery flavors.<br /><br />TIMOTHY'S DECAFFEINATED COLOMBIAN MEDIUM<br />Price per cup: 60 cents (package of 50 for $30)<br />A bit on the weak side, kind of papery, and less astringent than the others.<br /><br />Ali Julia review",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
398235,5,The Best!,"I've ordered as many different gluten free breads as there are available. Let's face it, most of them suck and the only reason we buy them is because we have little choice in the matter. BUT ... this product surpassed my highest expectations! The slices aren't tiny ( think ener-g), the didn't crumble upon a touch and when toasted ( I wasn't brave enough to try it untoasted) it tasted ... well ... like bread! I bought a case since I live in the country and I'm already placing my next order. If you need to eat gluten free and miss bread, give this one a try.",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
115971,5,Yummy to the tummy,We used to have drive down to the specialty pet food store for this product.  So glad we discovered Amazon.  As far as I can tell it is no more expensive & in some cases less - Prime membership is awesome.  Loving Pets treats are some of the best according to my dog.  They do not develop that nasty smell like some dog treats do.,FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
318834,5,Meow!,What can I say...this is the only brand of food my cat will eat. She tears into the bag by chewing on it as soon as I get it. I have to pour in into a plastic container. It also controls hair balls.,FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
308183,1,OATMEAL and Lamb,"Lamb and rice formula was awesome, used it for years without any doggy digestive problems.  The photo and description on Amazon are wrong now though.  Amazon is currently shipping out the new OATMEAL and Lamb formula which my dog cannot eat because of digestive issues with oatmeal.",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
389430,5,really yummy,"great granola. I saw this at a store for $8 a bag. Compared to that, the amazon price is sweeet. Gluten-free yay!",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
306401,1,None of my cats will touch this stuff,"I have three cats, and even the chow-hound (the one who will eat anything, even, frequently, the inedible) will not touch this stuff.  The same is true for the only other flavor in the Newman's Own Organics line we've tried (<a href=""http://www.amazon.com/gp/product/B00139C3P2"">Newman's Own®Organics Chicken & Salmon Formula For Cats, 3-Ounce Tins (Pack of 24)</a>).  I'd like to donate the rest to an animal shelter, but I wish I knew why my own cats find it so offensive!",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
504751,5,Tasty Cookie!,These are big tasty cookies!..microwave them for no more than twenty seconds and you will have a cookie experience worth having!!..Great value and very addicting!,FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
354727,5,Ginger Spread pricing,"Discovered this product about three years ago, received as a gift. It is a terrific product, useful as a spread or ingredient in sauces and such. However, puzzle me this...I purchased two six-packs of the spread in late October 2011, purchased through and shipped by Amazon. Order totaled $26.04, so shipping was free!<br />Now I see that the price is $32.36 per six-pack, a 248% increase in six months! This price is from Baker's Box, Inc. How is this price justified? Does Amazon itself still offer this product?<br />Please can someone answer this? Thanks.",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
773,4,Great candy my family loved it,"Great candy and our family loved it.  It was smaller than I imagined it and I thought it was expensive for how small it was.  However, I am in Germany and can get it easier here.  The shipping to the USA makes it expenive.  Great product and fun for our USA family to receive.",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
525532,4,A fine and sturdy everyday tea,"This is a very drinkable blend of Assam, Ceylon, and Kenyan black teas from PG Tips, one of the UK's most popular brands. Although some California grocery stores (and Cost Plus World Market) stock this tea, I had not tried it until reading helpful reviews on Amazon.<br /><br />Each PG Tips bag weighs 38 percent more than the Lipton bag (that is available in the USA). As expected, PG Tips makes a stronger brew. Each PG Tips bag has so much tea that I can easily make a 12 ounce mug with a single bag. I drink my tea black, but PG Tips is clearly robust enough to maintain character with milk or sweetener.<br /><br />PG Tips is a sturdy, straight-ahead blend with more strength than Lipton's. It is a caffeine-rich tea - in part because each bag has more tea than other brands.<br /><br />PG Tips uses a pyramid shaped bag that allows more room for tea leaves to expand while steeping. Does it make better tea? I don't know, but it is a point of differentiation.<br /><br />HINT: PG Tips also makes a Special Blend black tea that is only slightly more expensive in stores. I much prefer the Special Blend to their regular black tea. The PG Tips Special Blend is a very hardy and rich breakfast tea. The Special Blend is more sensitive to longer steeping times (I usually steep mine less than 3 minutes), but I find the taste more complex and satisfying.<br /><br />Cognoscenti typically prefer loose tea. Tea bags contain the less expensive ""fannings"" or ""dust,"" remains from processing loose leaf tea. And with some others brands of tea (not PG Tips), many people can taste the paper used in the bag.<br /><br />If you (like I) sometimes appreciate the convenience of bags, I recommend trying PG Tips as a sturdy everyday tea. And, I more strongly recommend their Special Blend as a hardy and rich breakfast tea.",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
212672,5,Horsetail grass tea bags,"Have purchased these tea bas before. I bought them in hope of having stronger . No real success, but will keep trying.<br />Received package in timely manner.",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
290527,5,Capt'n Eli's: The BEST of the Best!!,"After first trying Virgil's root beer a few years ago, I have become a bit of a soda connoissuer - especially with root beer.  Once you get past the big name brands, you'll find there is a wide world of truly delicious flavors out there that corn syrup and industrial processes could never offer.  I have tried tons of specialty root beers out there, easily over 20 in all.  If I haven't heard of it, in an impulse I'll buy it, and Capt'n Eli's is the best stuff I've found!<br /><br />Capt'n Eli's uses all natural ingredients including wintergreen oil, anise, vanilla, and other various spices.  This doesn't make it particularly different from Virgil's or other top quality root beers.  However, there is something special about this one.  Capt'n Eli's is superbly clean and crisp with a vibrant multitude of flavors that will dance down your throat as its ultra-creamy head satisfies your every taste bud.  It is super-creamy, super-delicious, and ultra-lively.  It is the most vibrant, lively root beer I have ever tasted, and if I want real refreshment I far prefer one of these over anything else.  The stuff is seriously tough to put down!  So, what are you waiting for?  Don't think, just buy!  You can thank me later :)",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
21003,5,Greenies,"Perform as promised.  No problems with ""blobs"" since my dog chews 'em up real well.",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
388700,5,english tea,This makes a great gift for a lovely 89 year young Brit who hasn't been home in a few years. The oooo's and aaah's make worth the search.,FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
568352,4,dog treats,"i have 4 dogs, 3 of them love these peanut butter crackers, the last one finally came around, now he eats them too. they seem a little dry, but i don't think they'll go to waste. price was good. shipping time was fine.",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
245070,5,They've discovered what Cats love to eat!!!,"I'd heard this before, they've worked out there formula that for older fussy cats - they've determined what it is that cats love to eat. I've fed my cats on Royal Canin. Dry food when they were younger switched to canned when they were older to ensure they get enough liquid in their diets.<br /><br />My cats love this stuff!!!",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
478396,4,"Tastes pretty good, but not organic","These are pretty good chocolate covered raisins.  The chocolate is not very sweet, and is almost a semi-sweet chocolate taste.  The raisins are good, but not as good as organic raisins.  Would be 5 stars if the ingredients were organic.",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
160223,5,Good food,My 35 pound lab/terrier mix loves this food. I used it as a mix-in with her kibble. Everything arrived from the vendor in tip top shape. Will order again.,FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
520605,3,Super strong coffee,This would be great coffee for a lover of very strong coffee.  It is certainly full bodied and very dark.  I gave it to  my boss.. HE LOVES IT.  just not my 'cup of coffee',FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
130821,5,2lb bag rainbow sprinkles,Just as described and pictured.  Rainbow jimmies and the little round sprinkles mixed together.  Not an expert on sprinkles....they taste like I expected.  Got them super fast along with some bonus chocolate sprinkles too!  Nice!,FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
312443,5,"Spicy, yummy goodness!","The first time I tried these we had gotten them in a gift basket at work. It was love at first taste! Not your typical ginger spice cookies. First, they are paper thin, well maybe not paper but perhaps potato chip thin. Which makes them as addictive! They also have a little more bite on the end of the flavor. To me they are my favorite cookies! I can see having these with ice cream, whipped cream or just all on their own. They are the best!",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
456658,5,Expensive taste at a cheap price,"I originally tried Cafe Bustelo with a stovetop espresso maker and was not too impressed. However, I have since upgraded to a nice pump-driven espresso maker, and cannot say enough about how good this is. Excellent flavor for a fraction of the cost of other brands. This is all I buy now and and trying to figure out if they make decaf as well.",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
262221,5,Lucy's Cinnamon Thins,"This is a very flavorful cookie with a nice texture. It is also low in Carb. I have used the crumbs from these cookes to replace a grahmcracker crust and was extreemly pleased with the results. It is my only ""must have in stock"" cookee!",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
51197,5,"Strong Ginger Flavor, With Wonderful Aftertaste Of Mango.","Not too long ago, I tried Chimes Ginger Chews and I loved them. I found them at a nearby Fresh and Easy Neighborhood Market and, at the time I noticed there were two varieties available. I bought the ""original"" flavor. However, now in coming back I picked up a second packet (1.5 ounces) 0f Mango Chewy Ginger Candy. It's good. Real good. Wonderfully chewy. It has a strong ginger flavor, plus a strong after-taste of mango. Very unusual candy, and quite delicious. The chews come individually wrapped. Best of luck for getting them out of their wrappers. Believe me, you'll understand what I mean. It's well worth the trouble, however..<br /><br />Gary Peterson",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
11549,5,Great taste!,"This salt is so tasty!  It tastes nothing like the iodized table salt.  This has a light, mild taste that greatly enhances meats, vegetables, etc.  It's pink/peach color also looks very pretty in my clear Cole/Mason grinder.  It grinds very finely with no issue.  In fact, this salt grinds so finely that it leaves a fine coating, almost like a powder, around the inside of the clear grinder.  If you're a neat freak, this might bug you a little and you might find yourself wiping out the top of the grinder.  Great salt and the bag lasts a long time.",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
520242,3,Won't buy again,"This sweetener takes about a tablespoon to get the same sweetness as 1/2 of a tsp of others on the market, so is very expensive overall.  No aftertaste though, so if money is not a concern, I would recommend it.",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
274986,5,Great Substitute sugar!,This is a very good buy and allows you to get sweetness by using less of it. The sugar value is unique to say the least.,FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
34067,3,Nothing special Indian food,"I cook Indian food frequently and yes, it does take time, so I decided to try a ready made product.  I will not buy these again as they definitely don't have the blending of spices so necessary to get an authentic result.  And, the amount of ""cottage cheese"" was very skimpy.",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
152227,5,Natural Delight,"Almonds,peanuts, sunflower seeds,cranberries, pomegranates and blueberries are a delicious blend in this snack bar.<br /><br />The texture is not rock hard, nor too chewy. It is perfect.<br /><br />The taste is nutty, semi-sweet,not disgustingly sweet and has a clean and healthy taste. With 190 calories a bar, it is perfect for between meals or to get by a long day on a light lunch.<br /><br />I really like the taste ,texture and appreciate the wholesome ingredients. I'd recommend them in a heartbeat as a healthy snack bar.",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
169137,5,Great Tasting Coffee,This coffee has a wonderful flavor and provides the convenience of a one cup brew instead of a pot.  You may also purchases flavors and it's as good as the $5.00 cup you get at one of the coffee chains.  The automatic refill program offered is an excellent and convenient way to make sure you never run out!,FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
274811,4,Good Tea,"Good tea. Lemon is pretty good when served warm, even though it's typically thought of as a cold beverage. If you like it, the multi-pack is a good way to save money.",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
193511,4,Love the smell & like the flavor,"I gave this four stars based on the flavor (according to my own taste preference of course) but I would give ten stars to the aroma!  It fills the kitchen with such a wonderful scent.  Back to the flavor though, it's a gentle pecan taste with a just under medium roast flavor.  So to many I believe it would be considered weak.  You could brew a smaller cup or more likely if you like your coffee strong, you probably are not looking at this product anyway!  If you are looking for strong order a variety that is bold or extra bold.  I like to have a variety of K cups without paying the sampler pack prices and this fits the bill for my home.  I have started with a 50 pack of a known favorite and then 24 packs of other flavors that I think I would like to try and have to offer to company.<br /><br />UPDATE: After running through a number of varieties I can tell you we ran out of the Pecan pretty quick.  I still love the aroma and like the flavor and it's definitely one I would order again.",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
265982,4,"Good Vanilla flavor, low acidity.","My husband has recently switched to drinking predominantly decaf and this was a good choice for him.  He's a rare man, one who enjoys flavored coffee.  He likes the vanilla flavor and the low acidity is easy on his stomach.  I enjoy it as well.",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
272962,5,Great coffee,I tried alot of coffee i like it strong but not bitter.This is good stuff.,FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
490876,5,House Blend is a perfect Blend!,"I had received samples in the mail for Tully's coffee K-cups and as soon as I smelled the House Blend brewing, I knew it would be special.  No doubt....I was not disappointed!  Impressive indeed!",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
295757,5,Awesomely delicious!,"Love Cliff bars, but have only liked the Peanut Butter and Chocolate Chip Peanut Crunch flavors (maybe an occasional Blueberry).  The others are too sweet for my taste.  These are my new favorite.  Great taste combination.  Go Cliff Bars!",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
161666,5,Organic Hard Candy,"This hard candy arived very promptly and in perfect condition.<br /><br />I like fruit flavored hard candy and I had been looking for a source of ""all natural"" hard candy for some time. These GoNaturally hard candies provided the perfect solution.  They are very good!",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
266710,5,"Walkers Original Toffee Bars, great!",I gave these to my British husband at Christmas. He was so excited and ate everyone! Walkers has the best Toffee and shortbread by far!,FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
291612,5,great but expensive,"I really love this stuff. Gives my chicken a bit of zip, but not too crazy spicy. The only problem is that it is outrageously expensive. I don't know what's in it that makes it cost so much. Maybe they put gold dust in there or something?",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
